ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,AvgCH,AvgCD,AvgCA,missing_rodada,gols_pro_mandante,gols_pro_visitante,gols_sofridos_mandante,gols_sofridos_visitante,saldo_gols_mandante,saldo_gols_visitante,vitorias_mandante,vitorias_visitante,empates_mandante,empates_visitante,derrotas_mandante,derrotas_visitante,missing_colocacao_mandante,missing_colocacao_visitante,dia,mes,resultado_vitoria_mandante,resultado_vitoria_visitante,resultado_empate,gols_sofridos_media_mandante,gols_sofridos_media_visitante,gols_marcados_media_mandante,gols_marcados_media_visitante,vitorias_confronto_mandante,vitorias_confronto_visitante,empates_confronto,vitorias_seguidas_mandante,vitorias_seguidas_visitante,colocacao_media_mandante,colocacao_media_visitante,derrotas_seguidas_mandante,derrotas_seguidas_visitante,elo_mandante,elo_visitante,pred_resultado_empate,pred_resultado_vitoria_mandante,pred_resultado_vitoria_visitante
1.0,1.065179095713447,0.10810810810810811,59,45,0.7213298226580008,0.351330443528453,38,2,42,41,0.3157894736842105,0.2631578947368421,0.7620625463107176,0.7468494646919039,-1.5309207454634102,-0.6674624380436176,1.0,1.0,0.049582463465553235,0.08303249097472931,0.10066850176956349,0,0.019230769230769232,0.02727272727272727,0.01818181818181818,0.018518518518518517,0.020361898296886314,0.07810599461639266,0.06060606060606061,0.058823529411764705,0.0,0.0,0.027777777777777776,0.02857142857142857,0,0,0.8,0.09090909090909091,0,0,1,0.011111111111111112,0.013157894736842105,0.013888888888888888,0.009259259259259259,0.19047619047619047,0.13636363636363635,0.1875,0.0,0.0,-0.70446348660511,-0.6959716294785087,0.058823529411764705,0.0625,-0.46207689503057714,-0.6958988003663255,0.32126525044441223,0.3674573004245758,0.3112774193286896
1.0,1.0653258954785674,0.08108108108108109,11,45,0.8727096040101687,0.8726976679861451,26,4,42,41,0.631578947368421,0.7894736842105263,0.7912520384988702,0.8064022593762237,-0.09022544918352936,0.3853618097231227,2.0,1.0,0.05845511482254696,0.08543922984356206,0.081399921352733,0,0.057692307692307696,0.045454545454545456,0.06363636363636363,0.05555555555555555,-0.06253403075278056,-0.08548505892480573,0.030303030303030304,0.0,0.0,0.08695652173913043,0.05555555555555555,0.02857142857142857,0,0,0.8333333333333334,0.09090909090909091,1,0,0,0.05185185185185185,0.05263157894736842,0.05555555555555555,0.0205761316872428,1.0,0.5454545454545454,0.375,0.0,0.0,0.45165317707990277,-0.6959716294785087,0.058823529411764705,0.0,-0.1672855684518299,-0.39381822898118374,0.32540756464004517,0.35119718313217163,0.3233952522277832
1.0,1.0653258954785674,0.08108108108108109,0,45,0.8822211462804724,0.75495318851006,33,22,42,41,0.05263157894736842,0.21052631578947367,0.8425294354759691,0.7711162314499898,0.07121797623870507,-0.003185452608183245,2.0,1.0,0.030271398747390384,0.14440433212996395,0.15178922532441996,0,0.09615384615384616,0.03636363636363636,0.03636363636363636,0.018518518518518517,0.5177374725948876,0.15990152138699185,0.06060606060606061,0.058823529411764705,0.043478260869565216,0.043478260869565216,0.0,0.0,0,0,0.8333333333333334,0.09090909090909091,1,0,0,0.02962962962962963,0.017543859649122806,0.09259259259259257,0.016460905349794237,0.9523809523809523,0.7272727272727273,0.4375,0.15384615384615385,0.07142857142857142,-0.12640515476260367,-0.6238137215322851,0.0,0.0,1.7884003207570685,1.306786609694183,0.2989175319671631,0.40755441784858704,0.2935280501842499
1.0,1.0653258954785674,0.08108108108108109,72,45,0.7897159457435472,0.48718942723050596,41,46,42,41,1.0,0.9473684210526316,0.7793129520507092,0.6841173416118116,-0.5534554682890978,-0.3234294090761925,2.0,1.0,0.049582463465553235,0.10108303249097478,0.09476995674400315,0,0.038461538461538464,0.01818181818181818,0.06363636363636363,0.037037037037037035,-0.22832588885211433,-0.16728058569540497,0.0,0.0,0.043478260869565216,0.043478260869565216,0.05555555555555555,0.05714285714285714,0,0,0.8333333333333334,0.09090909090909091,1,0,0,0.05185185185185185,0.03508771929824561,0.037037037037037035,0.008230452674897118,0.3333333333333333,0.2727272727272727,0.3125,0.0,0.0,1.246483383363349,0.8915023453384171,0.058823529411764705,0.0625,-0.4814073186062874,-0.9538158402863856,0.3187490403652191,0.36799681186676025,0.31325414776802063
1.0,1.0672342924251321,0.08108108108108109,3,45,0.8831965326804802,0.8265369664638684,18,19,42,41,0.15789473684210525,0.736842105263158,0.6480876845347974,0.6279901310033653,-0.04154912763939278,-0.41038448802592153,1.0,1.0,0.03183716075156575,0.12876052948255118,0.1486433346441211,0,0.038461538461538464,0.03636363636363636,0.01818181818181818,0.06481481481481481,0.18615375639622006,-0.24907611246600414,0.06060606060606061,0.029411764705882353,0.043478260869565216,0.0,0.0,0.05714285714285714,0,0,0.3333333333333333,0.1818181818181818,0,0,1,0.014814814814814815,0.061403508771929814,0.037037037037037035,0.016460905349794237,0.23809523809523808,0.09090909090909091,0.3125,0.07692307692307693,0.0,-0.7767207780854235,-0.40733999769361334,0.0,0.125,0.37233925554144987,-0.3784715701907839,0.3177560865879059,0.3649822473526001,0.317261666059494
1.0,1.0672342924251321,0.10810810810810811,39,45,0.886124194807291,0.8568229372485967,4,28,42,41,0.8421052631578947,0.894736842105263,0.8022731628059823,0.7830935928200902,0.34530914590937506,0.321864235874236,1.0,0.0,0.05010438413361167,0.10348977135980753,0.09280377506881635,0,0.057692307692307696,0.02727272727272727,0.07272727272727272,0.05555555555555555,-0.14542995980244744,-0.24907611246600414,0.0,0.0,0.08695652173913043,0.08695652173913043,0.05555555555555555,0.05714285714285714,0,0,0.3333333333333333,0.1818181818181818,1,0,0,0.044444444444444446,0.039473684210526314,0.041666666666666664,0.009259259259259259,0.9047619047619047,0.8636363636363636,0.375,0.0,0.0,-0.2889840605933086,1.017778684244309,0.058823529411764705,0.0,-0.5486742366757718,-0.7752827188941535,0.34308359026908875,0.3346453309059143,0.32227104902267456
1.0,1.0672342924251321,0.10810810810810811,44,45,0.8991658406776509,0.9711241625770142,47,41,42,41,0.47368421052631576,0.6842105263157894,0.7657007387172505,0.7857365966131702,0.00039884696844762093,-0.494389340217036,2.0,2.0,0.03444676409185803,0.13357400722021667,0.13173417223751474,0,0.057692307692307696,0.05454545454545454,0.045454545454545456,0.07407407407407407,0.1032578273465532,-0.16728058569540497,0.030303030303030304,0.029411764705882353,0.08695652173913043,0.043478260869565216,0.0,0.05714285714285714,0,0,0.3333333333333333,0.1818181818181818,0,0,1,0.02777777777777778,0.05263157894736842,0.041666666666666664,0.018518518518518517,0.047619047619047616,0.0,0.0625,0.0,0.07142857142857142,-0.70446348660511,1.3966077009619846,0.0,0.0,1.0833487784591431,-0.33719311979385025,0.3175254166126251,0.3413029611110687,0.34117162227630615
1.0,1.0673810921902525,0.08108108108108109,44,45,0.8991658406776509,0.9711241625770142,21,16,42,41,0.631578947368421,0.9473684210526316,0.8539740249683285,0.7544137449486421,0.09620822187325515,0.14595314600119833,2.0,0.0,0.020876826722338197,0.18892900120336947,0.21588674793550922,0,0.038461538461538464,0.03636363636363636,0.03636363636363636,0.08333333333333333,0.020361898296886314,-0.41266716600720255,0.030303030303030304,0.0,0.043478260869565216,0.08695652173913043,0.027777777777777776,0.05714285714285714,0,0,0.3666666666666667,0.1818181818181818,1,0,0,0.02962962962962963,0.07894736842105263,0.037037037037037035,0.016460905349794237,0.8571428571428571,0.5909090909090909,0.3125,0.07692307692307693,0.0,0.30713859411927624,1.3966077009619846,0.0,0.0,1.744209556615203,0.4076009408544401,0.31610217690467834,0.344014972448349,0.33988285064697266
1.0,1.0673810921902525,0.10810810810810811,25,45,0.8906699507359097,0.9156559984339911,45,12,42,41,0.05263157894736842,0.5263157894736843,0.8117269675407692,0.6847173196414247,-0.05897178147142172,0.3869118479058305,2.0,0.0,0.017745302713987464,0.23104693140794225,0.23436885568226506,0,0.057692307692307696,0.07272727272727272,0.01818181818181818,0.05555555555555555,0.35194561449555384,0.15990152138699185,0.09090909090909091,0.029411764705882353,0.043478260869565216,0.08695652173913043,0.0,0.0,0,0,0.3666666666666667,0.1818181818181818,1,0,0,0.011111111111111112,0.039473684210526314,0.041666666666666664,0.024691358024691357,0.23809523809523808,0.18181818181818182,0.5,0.15384615384615385,0.0,-0.9392996839161285,-1.3453928009945242,0.0,0.0,0.44800665152984387,-0.9913757123115948,0.3001667261123657,0.4412739872932434,0.25855928659439087
1.0,1.0673810921902525,0.10810810810810811,70,45,0.8248847439833021,0.5564847922696696,46,33,42,41,1.0,0.05263157894736842,0.6794852216075966,0.8468487211442086,-0.37880069623719514,0.11706906889102064,2.0,1.0,0.10073068893528184,0.08423586040914566,0.04640188753440818,0,0.028846153846153848,0.10909090909090909,0.05454545454545454,0.046296296296296294,-0.22832588885211433,0.5688791552399878,0.0,0.08823529411764705,0.043478260869565216,0.043478260869565216,0.08333333333333333,0.0,0,0,0.3666666666666667,0.1818181818181818,1,0,0,0.03333333333333333,0.03289473684210526,0.020833333333333332,0.037037037037037035,0.23809523809523808,0.7727272727272727,0.625,0.0,0.21428571428571427,1.0658401546625662,-0.6057742445457289,0.11764705882352941,0.0,-1.1037141184128931,1.9123445856094825,0.3476611375808716,0.3666119873523712,0.2857268452644348
1.0,1.0673810921902525,0.10810810810810811,44,45,0.8991658406776509,0.9711241625770142,48,22,42,41,0.894736842105263,0.2631578947368421,0.7657007387172505,0.7711162314499898,0.00039884696844762093,-0.003185452608183245,0.0,2.0,0.1487473903966597,0.12154031287605299,0.02831301612268975,0,0.057692307692307696,0.045454545454545456,0.07272727272727272,0.037037037037037035,-0.14542995980244744,0.07810599461639266,0.0,0.058823529411764705,0.13043478260869565,0.043478260869565216,0.027777777777777776,0.02857142857142857,0,0,0.3666666666666667,0.1818181818181818,0,1,0,0.044444444444444446,0.02631578947368421,0.041666666666666664,0.015432098765432098,0.0,0.0,0.0,0.0,0.0,1.2826120291035061,-0.8222479683844007,0.0,0.0625,-0.5667184304457369,1.137794757412136,0.30802831053733826,0.37108999490737915,0.3208816945552826
1.0,1.0673810921902525,0.13513513513513514,81,45,0.9081252463590347,0.8071458190976468,13,14,42,41,0.2631578947368421,0.6842105263157894,0.8017383575793147,0.6560066206545649,0.06204760717214169,-0.06663921316218156,0.0,2.0,0.029227557411273468,0.13237063778580027,0.16948486040110106,0,0.04807692307692308,0.045454545454545456,0.02727272727272727,0.05555555555555555,0.18615375639622006,-0.08548505892480573,0.06060606060606061,0.029411764705882353,0.043478260869565216,0.043478260869565216,0.027777777777777776,0.05714285714285714,0,0,0.3666666666666667,0.1818181818181818,0,1,0,0.013333333333333334,0.03157894736842105,0.027777777777777776,0.012345679012345678,0.7142857142857142,0.045454545454545456,0.5,0.0,0.0,-0.18059812337283865,0.04364692697028625,0.0,0.0625,0.06854998591030656,-1.2858558442874022,0.3450292646884918,0.36724042892456055,0.28773030638694763
1.0,1.0675278919553728,0.13513513513513514,11,45,0.8727096040101687,0.8726976679861451,26,38,42,41,0.47368421052631576,0.42105263157894735,0.7912520384988702,0.767362555943629,-0.09022544918352936,-1.4511762319523853,1.0,1.0,0.05949895615866387,0.09386281588447659,0.07746755800235944,0,0.07692307692307693,0.02727272727272727,0.07272727272727272,0.027777777777777776,0.020361898296886314,-0.0036895321542065413,0.06060606060606061,0.058823529411764705,0.0,0.043478260869565216,0.05555555555555555,0.02857142857142857,0,0,0.4,0.1818181818181818,0,0,1,0.035555555555555556,0.015789473684210523,0.044444444444444446,0.007407407407407407,0.14285714285714285,0.2272727272727273,0.1875,0.07692307692307693,0.0,0.4155245313397462,-0.7681295374247328,0.0,0.0,0.012917407714031146,-0.49648748654154545,0.3246974050998688,0.4344092309474945,0.2408933937549591
1.0,1.0676746917204931,0.10810810810810811,62,45,0.848840709928379,0.7854555477110323,8,21,42,41,0.8421052631578947,0.2631578947368421,0.7024432050920628,0.8585953647448308,0.05070046793783807,0.1415306431307776,0.0,3.0,0.151356993736952,0.0890493381468111,0.03067243413291388,0,0.06730769230769232,0.05454545454545454,0.05454545454545454,0.037037037037037035,0.1032578273465532,0.15990152138699185,0.030303030303030304,0.058823529411764705,0.0,0.043478260869565216,0.05555555555555555,0.02857142857142857,0,0,0.43333333333333335,0.1818181818181818,0,1,0,0.03333333333333333,0.02631578947368421,0.048611111111111105,0.018518518518518517,0.42857142857142855,0.6363636363636364,0.9375,0.0,0.14285714285714285,-0.4876916121641701,0.3142390817686259,0.11764705882352941,0.0,1.0258380748989009,1.8658483439525544,0.31431159377098083,0.41209983825683594,0.2735885679721832
1.0,1.0676746917204931,0.13513513513513514,49,45,0.8365945588214728,0.6811110161892913,19,4,42,41,0.7894736842105263,0.631578947368421,0.6247902593092511,0.8064022593762237,-0.4676350762663283,0.3853618097231227,2.0,0.0,0.06576200417536535,0.060168471720818295,0.07864726700747149,0,0.04807692307692308,0.06363636363636363,0.07272727272727272,0.07407407407407407,-0.22832588885211433,-0.08548505892480573,0.030303030303030304,0.029411764705882353,0.043478260869565216,0.08695652173913043,0.05555555555555555,0.05714285714285714,0,0,0.43333333333333335,0.1818181818181818,1,0,0,0.035555555555555556,0.042105263157894736,0.027777777777777776,0.01728395061728395,0.38095238095238093,0.36363636363636365,0.375,0.0,0.07142857142857142,-0.12640515476260367,0.011175868394485415,0.0,0.0,-0.32842693937288797,-0.3939623755465245,0.3292694687843323,0.32826974987983704,0.3424607217311859
1.0,1.067821491485614,0.13513513513513514,39,45,0.886124194807291,0.8568229372485967,16,46,42,41,1.0,0.7894736842105263,0.7477073007167834,0.6841173416118116,0.10072630529536342,-0.3234294090761925,3.0,3.0,0.04227557411273485,0.09145607701564384,0.11757766417616985,0,0.038461538461538464,0.045454545454545456,0.09999999999999999,0.06481481481481481,-0.5599096050507819,-0.16728058569540497,0.0,0.029411764705882353,0.08695652173913043,0.043478260869565216,0.08333333333333333,0.08571428571428572,0,0,0.4666666666666667,0.1818181818181818,0,0,1,0.04888888888888889,0.03684210526315789,0.022222222222222223,0.012345679012345678,0.7142857142857142,0.3181818181818182,0.4375,0.0,0.07142857142857142,1.434352341212164,1.2234287218910471,0.058823529411764705,0.0,0.272519908164653,-0.8250587409713934,0.31260213255882263,0.4130430221557617,0.27435484528541565
1.0,1.067821491485614,0.13513513513513514,44,45,0.8991658406776509,0.9711241625770142,22,2,42,41,0.15789473684210525,0.3684210526315789,0.7657007387172505,0.7468494646919039,-0.05163552458161856,-0.6674624380436176,3.0,2.0,0.037056367432150315,0.10589651022864022,0.13291388124262682,0,0.06730769230769232,0.03636363636363636,0.03636363636363636,0.027777777777777776,0.2690496854458869,0.07810599461639266,0.09090909090909091,0.058823529411764705,0.043478260869565216,0.043478260869565216,0.027777777777777776,0.02857142857142857,0,0,0.4666666666666667,0.1818181818181818,1,0,0,0.017777777777777778,0.015789473684210523,0.03888888888888888,0.009876543209876543,0.5714285714285714,0.4090909090909091,0.3125,0.07692307692307693,0.0,-0.9067839027499874,-0.8222479683844007,0.0,0.0,1.337601079261358,-0.6859801941398407,0.31679263710975647,0.3498246371746063,0.3333827257156372
1.0,1.067821491485614,0.13513513513513514,20,45,0.8729090091420953,0.840985657625906,28,18,42,41,1.0,0.21052631578947367,0.7780716141907609,0.6524764519488098,0.2804392421113345,0.006687565497441135,0.0,1.0,0.03810020876826722,0.13357400722021667,0.1136453008257963,0,0.028846153846153848,0.045454545454545456,0.06363636363636363,0.027777777777777776,-0.3112218179017812,0.15990152138699185,0.0,0.058823529411764705,0.08695652173913043,0.08695652173913043,0.08333333333333333,0.0,0,0,0.4666666666666667,0.1818181818181818,0,1,0,0.03111111111111111,0.015789473684210523,0.016666666666666666,0.012345679012345678,0.7142857142857142,0.18181818181818182,0.3125,0.0,0.0,1.0875173421066604,-0.9846032612634045,0.058823529411764705,0.0,-0.9335096225342009,0.31589390624554226,0.3568384349346161,0.29113903641700745,0.3520224988460541
1.0,1.067821491485614,0.13513513513513514,0,45,0.8822211462804724,0.75495318851006,33,47,42,41,0.15789473684210525,0.5789473684210527,0.8425294354759691,0.7964684833870479,0.07121797623870507,0.0030057574566877978,1.0,0.0,0.029227557411273468,0.15042117930204574,0.15493511600471882,0,0.125,0.07272727272727272,0.06363636363636363,0.06481481481481481,0.5177374725948876,0.07810599461639266,0.09090909090909091,0.029411764705882353,0.043478260869565216,0.13043478260869565,0.027777777777777776,0.0,0,0,0.4666666666666667,0.1818181818181818,1,0,0,0.03111111111111111,0.03684210526315789,0.07222222222222222,0.019753086419753086,0.0,0.045454545454545456,0.0625,0.0,0.0,-0.9067839027499874,-0.6057742445457289,0.058823529411764705,0.0,1.6589228187791158,1.0024997915417833,0.3085097074508667,0.3980066180229187,0.2934836745262146
1.0,1.067821491485614,0.16216216216216217,48,45,0.8400699646473958,0.708418767979448,14,48,42,41,0.3157894736842105,0.894736842105263,0.6504109653283912,0.7964684833870479,-0.11646066817777731,0.0030057574566877978,1.0,0.0,0.03392484342379957,0.12635379061371843,0.13684624459300038,0,0.06730769230769232,0.05454545454545454,0.05454545454545454,0.09259259259259259,0.1032578273465532,-0.33087163923660334,0.06060606060606061,0.0,0.043478260869565216,0.13043478260869565,0.05555555555555555,0.05714285714285714,0,0,0.4666666666666667,0.1818181818181818,1,0,0,0.022222222222222223,0.043859649122807015,0.032407407407407406,0.012345679012345678,0.0,0.0,0.0,0.07692307692307693,0.0,0.13372109456652412,1.3100182114265162,0.0,0.0625,-0.9599465828555229,-0.7491309151460301,0.31529104709625244,0.3328137993812561,0.35189521312713623
1.0,1.067821491485614,0.16216216216216217,59,45,0.7213298226580008,0.351330443528453,38,45,42,41,0.3157894736842105,0.05263157894736842,0.7620625463107176,0.8181740415776895,-1.5309207454634102,-0.010366510176650773,1.0,2.0,0.0673277661795407,0.06859205776173288,0.07432166732206055,0,0.038461538461538464,0.07272727272727272,0.03636363636363636,0.018518518518518517,0.020361898296886314,0.48708362846938863,0.06060606060606061,0.11764705882352941,0.08695652173913043,0.043478260869565216,0.027777777777777776,0.0,0,0,0.4666666666666667,0.1818181818181818,0,1,0,0.014814814814814815,0.008771929824561403,0.018518518518518517,0.016460905349794237,0.19047619047619047,0.18181818181818182,0.375,0.0,0.21428571428571427,-0.7333664031972357,-1.1577822403343419,0.0,0.0,-0.4542811256008472,0.576301314861828,0.31380799412727356,0.386729896068573,0.29946208000183105
1.0,1.067821491485614,0.16216216216216217,72,45,0.7897159457435472,0.48718942723050596,41,13,42,41,0.6842105263157894,0.47368421052631576,0.7793129520507092,0.80654580800737,-0.5534554682890978,0.10809269999060549,1.0,1.0,0.07359081419624217,0.061371841155234697,0.06960283130161227,0,0.07692307692307693,0.045454545454545456,0.09090909090909091,0.046296296296296294,-0.14542995980244744,-0.0036895321542065413,0.030303030303030304,0.058823529411764705,0.08695652173913043,0.043478260869565216,0.05555555555555555,0.05714285714285714,0,0,0.4666666666666667,0.1818181818181818,0,0,1,0.03703703703703704,0.021929824561403508,0.037037037037037035,0.0102880658436214,0.38095238095238093,0.4545454545454546,0.625,0.0,0.0,1.217580466771224,-0.3784768345151235,0.0,0.0625,-0.2686935331036622,-0.2667534458454856,0.3107728958129883,0.38328516483306885,0.3059419095516205
1.0,1.0679682912507338,0.16216216216216217,2,45,0.7921775400036931,0.542089818812117,12,26,42,41,0.6842105263157894,0.42105263157894735,0.6804606311117569,0.7964684833870479,0.3468926840148598,-0.04095900311107167,1.0,1.0,0.09603340292275575,0.10108303249097478,0.04482894219425875,0,0.07692307692307693,0.08181818181818182,0.07272727272727272,0.08333333333333333,0.020361898296886314,-0.0036895321542065413,0.030303030303030304,0.058823529411764705,0.08695652173913043,0.043478260869565216,0.027777777777777776,0.05714285714285714,0,0,0.5,0.1818181818181818,0,0,1,0.02962962962962963,0.039473684210526314,0.037037037037037035,0.018518518518518517,0.19047619047619047,0.36363636363636365,0.3125,0.0,0.0,-1.0476856211365986,0.2709443370008917,0.058823529411764705,0.0,-1.1341213523351001,-0.033556291329999044,0.31590163707733154,0.32875341176986694,0.3553449511528015
1.0,1.0682618907809749,0.16216216216216217,8,45,0.8359939086845781,0.7457666073322966,2,16,42,41,0.47368421052631576,0.9473684210526316,0.7400437084584428,0.7544137449486421,-0.7302690774634909,0.14595314600119833,2.0,1.0,0.05427974947807932,0.08303249097472931,0.09044435705859222,0,0.057692307692307696,0.06363636363636363,0.05454545454545454,0.12962962962962962,0.020361898296886314,-0.576258219548401,0.06060606060606061,0.0,0.043478260869565216,0.13043478260869565,0.05555555555555555,0.08571428571428572,0,0,0.5666666666666667,0.1818181818181818,1,0,0,0.022222222222222223,0.061403508771929814,0.027777777777777776,0.01440329218106996,0.2857142857142857,0.4090909090909091,0.4375,0.0,0.0,-0.8200751529736116,1.5048445628813205,0.058823529411764705,0.0,-0.7756549378894719,0.2074431768163131,0.31380799412727356,0.386729896068573,0.29946208000183105
1.0,1.0682618907809749,0.16216216216216217,0,45,0.8822211462804724,0.75495318851006,33,8,42,41,0.05263157894736842,0.8421052631578947,0.8425294354759691,0.7069222968863127,0.07121797623870507,0.09698561073474696,2.0,1.0,0.021920668058455113,0.18652226233453667,0.20015729453401496,0,0.13461538461538464,0.06363636363636363,0.06363636363636363,0.08333333333333333,0.6006334016445545,-0.16728058569540497,0.12121212121212122,0.029411764705882353,0.043478260869565216,0.0,0.027777777777777776,0.08571428571428572,0,0,0.5666666666666667,0.1818181818181818,1,0,0,0.02592592592592593,0.039473684210526314,0.0648148148148148,0.01440329218106996,0.8571428571428571,0.4545454545454546,0.5625,0.07692307692307693,0.0,-1.0296212982665203,-0.06458993494904962,0.0,0.1875,1.8223832006505716,0.758348328127919,0.3001667261123657,0.4412739872932434,0.25855928659439087
1.0,1.0682618907809749,0.1891891891891892,39,45,0.886124194807291,0.8568229372485967,4,45,42,41,0.7894736842105263,0.05263157894736842,0.8022731628059823,0.818174041577689,0.34530914590937506,-0.010366510176650773,1.0,0.0,0.06471816283924844,0.060168471720818295,0.08061344868265827,0,0.06730769230769232,0.09090909090909091,0.09090909090909091,0.027777777777777776,-0.22832588885211433,0.5688791552399878,0.030303030303030304,0.14705882352941177,0.08695652173913043,0.043478260869565216,0.08333333333333333,0.0,0,0,0.5666666666666667,0.1818181818181818,1,0,0,0.03174603174603175,0.011278195488721802,0.027777777777777776,0.01763668430335097,0.7619047619047619,0.5909090909090909,0.6875,0.0,0.2857142857142857,0.05423807393817976,-1.309313847021412,0.058823529411764705,0.0,-0.597321234324209,0.7315292940576917,0.3098016083240509,0.4209069311618805,0.2692914605140686
1.0,1.0682618907809749,0.1891891891891892,3,45,0.8831965326804802,0.8265369664638684,18,38,42,41,0.15789473684210525,0.47368421052631576,0.6480876845347974,0.767362555943629,-0.04154912763939278,-1.4511762319523853,2.0,0.0,0.029749478079331933,0.1419975932611312,0.15650806134486825,0,0.057692307692307696,0.045454545454545456,0.02727272727272727,0.05555555555555555,0.2690496854458869,-0.08548505892480573,0.09090909090909091,0.058823529411764705,0.08695652173913043,0.08695652173913043,0.0,0.05714285714285714,0,0,0.5666666666666667,0.1818181818181818,1,0,0,0.009523809523809523,0.022556390977443608,0.023809523809523808,0.008818342151675485,0.23809523809523808,0.13636363636363635,0.125,0.07692307692307693,0.0,-1.0802014023027395,-0.7681295374247328,0.0,0.0625,0.4960375451113816,-0.6340722957497948,0.3246351182460785,0.3443520665168762,0.3310128450393677
1.0,1.0682618907809749,0.1891891891891892,44,45,0.8991658406776509,0.9711241625770142,47,14,42,41,0.6842105263157894,0.2631578947368421,0.7657007387172505,0.6560066206545649,0.00039884696844762093,-0.06663921316218156,0.0,1.0,0.029227557411273468,0.13116726835138393,0.16830515139598898,0,0.07692307692307693,0.07272727272727272,0.07272727272727272,0.05555555555555555,0.020361898296886314,0.15990152138699185,0.030303030303030304,0.08823529411764705,0.13043478260869565,0.043478260869565216,0.027777777777777776,0.05714285714285714,0,0,0.5666666666666667,0.1818181818181818,0,1,0,0.025396825396825397,0.022556390977443608,0.031746031746031744,0.014109347442680775,0.0,0.0,0.0,0.0,0.14285714285714285,-0.4732401538681075,-0.04655045796249351,0.058823529411764705,0.0,0.8772577533156728,-0.783850194597151,0.3352082371711731,0.378524512052536,0.2862672507762909
1.0,1.0684086905460948,0.13513513513513514,44,45,0.8991658406776509,0.9711241625770142,21,48,42,41,0.2631578947368421,0.894736842105263,0.8539740249683285,0.7964684833870479,0.09620822187325515,0.0030057574566877978,3.0,0.0,0.0036534446764091774,0.5908543922984357,0.5855289028706252,0,0.08653846153846154,0.05454545454545454,0.03636363636363636,0.10185185185185185,0.4348415435452207,-0.41266716600720255,0.09090909090909091,0.0,0.043478260869565216,0.13043478260869565,0.027777777777777776,0.08571428571428572,0,0,0.6,0.1818181818181818,1,0,0,0.017777777777777778,0.05789473684210526,0.049999999999999996,0.014814814814814814,0.0,0.0,0.0,0.23076923076923078,0.0,0.0036579699019602284,1.3244497930157608,0.0,0.125,2.143547117606709,-0.9451718037593493,0.31380799412727356,0.386729896068573,0.29946208000183105
1.0,1.0684086905460948,0.16216216216216217,70,45,0.8248847439833021,0.5564847922696696,46,22,42,41,0.7894736842105263,0.21052631578947367,0.6794852216075966,0.7711162314499898,-0.37880069623719514,-0.003185452608183245,3.0,2.0,0.1278705636743215,0.07220216606498198,0.03775068816358631,0,0.07692307692307693,0.09090909090909091,0.09090909090909091,0.05555555555555555,-0.14542995980244744,0.3234925749281902,0.030303030303030304,0.11764705882352941,0.08695652173913043,0.043478260869565216,0.08333333333333333,0.02857142857142857,0,0,0.6,0.1818181818181818,1,0,0,0.03703703703703704,0.02631578947368421,0.037037037037037035,0.0205761316872428,0.6190476190476191,0.3181818181818182,0.75,0.0,0.14285714285714285,1.174226091883036,-1.0206822152365165,0.0,0.0,-0.7694996978262184,1.4079735836394203,0.31617629528045654,0.3371609151363373,0.3466627895832062
1.0,1.0684086905460948,0.1891891891891892,11,45,0.8727096040101687,0.8726976679861451,26,19,42,41,0.3684210526315789,0.631578947368421,0.7912520384988702,0.6279901310033653,-0.09022544918352936,-0.41038448802592153,2.0,0.0,0.037056367432150315,0.10589651022864022,0.13370035391270152,0,0.09615384615384616,0.06363636363636363,0.09090909090909091,0.07407407407407407,0.020361898296886314,-0.08548505892480573,0.06060606060606061,0.058823529411764705,0.08695652173913043,0.043478260869565216,0.05555555555555555,0.05714285714285714,0,0,0.6,0.1818181818181818,1,0,0,0.03174603174603175,0.03007518796992481,0.03968253968253968,0.012345679012345678,0.5714285714285714,0.2272727272727273,0.4375,0.0,0.07142857142857142,0.12649536541849282,0.09776535792995418,0.0,0.0,-0.033037414707061265,-0.12752413040870283,0.31431159377098083,0.41209983825683594,0.2735885679721832
1.0,1.0684086905460948,0.1891891891891892,72,45,0.7897159457435472,0.48718942723050596,41,28,42,41,0.7894736842105263,1.0,0.7793129520507092,0.7830935928200902,-0.5534554682890978,0.321864235874236,1.0,2.0,0.053235908141962406,0.08423586040914566,0.09123082972866692,0,0.08653846153846154,0.02727272727272727,0.09999999999999999,0.07407407407407407,-0.14542995980244744,-0.41266716600720255,0.030303030303030304,0.0,0.13043478260869565,0.08695652173913043,0.05555555555555555,0.11428571428571428,0,0,0.6,0.1818181818181818,0,1,0,0.03492063492063492,0.03007518796992481,0.03571428571428571,0.00529100529100529,0.14285714285714285,0.4545454545454546,0.6875,0.0,0.0,1.101968800402723,1.2162129310964251,0.0,0.125,-0.27182122482129983,-1.1005959406594865,0.30802831053733826,0.37108999490737915,0.3208816945552826
